949228	284
646479	284
347784	284
786877	283
706982	283
954701	283
818522	283
347933	283
954305	283
786879	283
717926	283
347596	283
347822	283
786523	283
347806	283
310922	283
423654	283
407873	283
917754	283
305467	283
510383	283
321440	283
786202	283
347249	282
917530	282
954696	282
908422	282
321946	282
304717	282
619714	282
305439	282
347479	282
305490	282
571277	281
929233	281
786239	281
347260	281
305753	281
571278	281
646645	281
786487	281
917940	280
347420	280
954588	280
503381	280
929444	280
786479	280
347951	279
305298	279
347336	279
407729	279
347833	279
305785	279
561541	279
310435	279
201920	279
786351	278
786210	278
818355	278
786525	278
786557	278
202390	278
347458	278
347264	278
347216	278
202361	278
786602	278
503332	278
347698	277
747257	277
407973	277
916420	277
786867	277
347261	277
786208	277
305607	277
754246	277
347322	277
407272	277
305322	276
646399	276
786853	276
786606	276
267423	276
818404	276
818606	276
706978	276
305458	276
818339	276
917603	276
305930	275
786818	275
240421	275
646420	275
305323	275
908906	275
408505	275
305297	275
786473	275
773865	275
818281	275
929331	275
650283	275
786227	275
718877	275
973444	274
786956	274
786754	274
305987	274
818726	274
818415	274
954673	274
786614	274
917771	274
310739	274
646436	274
503449	274
540475	274
954608	273
347824	273
347935	273
818515	273
206412	273
347484	273
310927	273
786237	273
323620	273
407520	273
347938	273
718916	272
310920	272
786280	272
818209	272
407922	272
917355	272
754234	272
917757	272
949350	272
801205	272
917854	272
347339	271
786339	271
954663	271
718790	271
786296	271
503309	271
908404	271
202468	271
347583	270
786484	270
786863	270
347845	270
786506	270
732763	270
310614	270
916477	270
818357	270
425350	270
954907	270
954864	269
954559	269
754422	269
973563	269
347930	269
786694	269
954225	269
786445	269
786856	269
305850	269
347858	269
929340	269
773332	268
917403	268
786857	268
949302	268
571274	268
425737	268
818213	268
718755	268
347488	268
646431	268
786617	268
978885	268
954793	268
754232	267
347549	267
818620	267
929301	267
561674	267
305205	267
908405	267
310709	267
786975	267
305783	267
310497	267
786716	267
424333	267
201878	267
754423	266
305742	266
619723	266
786390	266
786532	266
407953	266
954629	266
